Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Emily Vercoe,00:14:54.580 --> 00:14:56.699,Is that what you're looking,WY.10-03-2024,136,Reference
Emily Vercoe,00:14:58.800 --> 00:15:03.129,"to learn more about, or how? What? What specific to resources would be helpful.",WY.10-03-2024,137,Reference
Emily Vercoe,00:15:04.330 --> 00:15:05.900,Their resources?,WY.10-03-2024,138,Reference
Emily Vercoe,00:15:06.080 --> 00:15:06.840,Okay.,WY.10-03-2024,139,Reference
Seth Corrigan,00:15:07.240 --> 00:15:14.087,"I think it could be. It's both really both, Emily. So we imagine you all providing resources at times. So you mentioned",WY.10-03-2024,140,Reference
Seth Corrigan,00:15:16.920 --> 00:15:18.580,the small grants.,WY.10-03-2024,141,Coding
Seth Corrigan,00:15:18.650 --> 00:15:22.850,"As one example, there might be curriculum as another",WY.10-03-2024,142,Coding
Seth Corrigan,00:15:22.910 --> 00:15:30.990,"example. So there are resources that are going out from you all to them, and then potentially, sometimes resources coming out, coming in from them to you.",WY.10-03-2024,143,Coding
Emily Vercoe,00:15:32.710 --> 00:15:34.920,"Okay, thank you, Seth, that's helpful.",WY.10-03-2024,144,Coding
Emily Vercoe,00:15:36.570 --> 00:15:37.440,So,WY.10-03-2024,145,Coding
