Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Emily Vercoe,00:09:28.730 --> 00:09:36.980,up to 2 week long after school program that each high school student will then facilitate during the spring semester for the middle school students.,WY.10-03-2024,91,Reference
Emily Vercoe,00:09:38.730 --> 00:09:41.989,and so we're kind of in that imagining phase right now.,WY.10-03-2024,92,Reference
Emily Vercoe,00:09:42.170 --> 00:09:49.719,"putting together ideas curriculum, hoping that we can recruit students that want to come and join us, but we'll pay them for their time.",WY.10-03-2024,93,Reference
Emily Vercoe,00:09:50.050 --> 00:09:56.409,And that way. It also allows those students that are involved in sports or church or after school programs,WY.10-03-2024,94,Reference
Emily Vercoe,00:09:56.530 --> 00:10:01.179,to participate and have a meaningful experience. But they're not committed for the whole school year.,WY.10-03-2024,95,Reference
Emily Vercoe,00:10:02.564 --> 00:10:09.400,"So that is kind of what we're looking at, and that bleeding in and out of school time, right with the high school students.",WY.10-03-2024,96,Coding
Emily Vercoe,00:10:10.760 --> 00:10:12.220,I think we'll be,WY.10-03-2024,97,Coding
Emily Vercoe,00:10:12.900 --> 00:10:19.440,kind of a neat place to lean into and learn. And so we're adapting some of the work we've done with the undergraduate fellows,WY.10-03-2024,98,Coding
Emily Vercoe,00:10:19.670 --> 00:10:21.589,to learn more,WY.10-03-2024,99,Coding
Emily Vercoe,00:10:22.060 --> 00:10:23.390,about,WY.10-03-2024,100,Coding
