Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
SethC,00:17:28.265 --> 00:17:37.719,"efforts. It's pretty far along. And at this stage do you all have mous drafted, or do you rely on things like that? Or do you usually use informal agreements.",WY.01-29-2025,156,Reference
Emily Vercoe,00:17:38.590 --> 00:17:44.639,For this one. It's an informal agreement. We just have a Grant agreement that each of us have signed,WY.01-29-2025,157,Reference
Emily Vercoe,00:17:46.750 --> 00:17:50.789,"and that is largely because it's a pilot project, I think.",WY.01-29-2025,158,Reference
Emily Vercoe,00:17:51.570 --> 00:17:54.810,But I imagine with bigger funding,WY.01-29-2025,159,Reference
Emily Vercoe,00:17:55.080 --> 00:17:59.660,"and partnerships, we do work with Mous, with different programs.",WY.01-29-2025,160,Reference
SethC,00:18:01.300 --> 00:18:19.160,"Okay. So things like accountability, for example, kind of like rules of engagement. If you if we could call them that is that sort of just. They're just good partners. And so you kind of intuitively know what's expected of you, and they know what's expected of them. Is it that kind of thing.",WY.01-29-2025,161,Coding
Emily Vercoe,00:18:19.840 --> 00:18:34.559,"I would say. And, Kate, I'd love your perspective on this. I would say, yes. And I think bigger programs like we're working on a pilot project in Douglas that after school program with the Boys and Girls Club is so much more evolved.",WY.01-29-2025,162,Coding
Emily Vercoe,00:18:35.320 --> 00:18:45.019,"The one we're working with in the Bighorn basin is kind of a, you know, just very organic, and opportunity is not often available. And so we're putting together something that",WY.01-29-2025,163,Coding
Emily Vercoe,00:18:45.490 --> 00:18:51.127,"is workable for all of us, and allows the young people to have a positive experience.",WY.01-29-2025,164,Coding
Emily Vercoe,00:18:51.680 --> 00:18:55.389,it's not formal. And then other places.,WY.01-29-2025,165,Coding
