Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Emily Vercoe,00:12:49.280 --> 00:12:53.619,And so we have been working with them to develop some,WY.01-29-2025,116,Reference
Emily Vercoe,00:12:54.310 --> 00:12:58.509,strategies around getting their resources. So they offer,WY.01-29-2025,117,Reference
Emily Vercoe,00:12:58.910 --> 00:13:04.810,"like a kit based program, you know. Or if you're familiar with the hands-on kit based science programs.",WY.01-29-2025,118,Reference
Emily Vercoe,00:13:05.340 --> 00:13:13.260,that are that are used in K. 12. They've created their own. That's making specific. And it's available free to anybody in the State.,WY.01-29-2025,119,Reference
Emily Vercoe,00:13:13.550 --> 00:13:24.700,So we have been working with them to think about structurally training the fellows on the crates so that these resources can get out into the State. In addition to hosting,WY.01-29-2025,120,Reference
Emily Vercoe,00:13:25.220 --> 00:13:31.169,"our activities, I'm hoping that that is a collaboration that'll have some ripple effects.",WY.01-29-2025,121,Coding
Maggie Dahn,00:13:31.670 --> 00:13:32.320,To.,WY.01-29-2025,122,Coding
Maggie Dahn,00:13:34.850 --> 00:13:35.660,Oh.,WY.01-29-2025,123,Coding
Maggie Dahn,00:13:36.740 --> 00:13:49.299,"when you're when you're talking about or or training the training the fellows with these kits is that mainly like Get, is it. Are there any like barriers to making that happen, or like what needs to happen in order for that to happen?",WY.01-29-2025,124,Coding
Emily Vercoe,00:13:50.207 --> 00:13:57.509,There are no barriers. We just need to make sure we have time integrated in for the training that they want to do.,WY.01-29-2025,125,Coding
