Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Emily Vercoe,00:23:12.040 --> 00:23:14.360,"No, I'm sorry, Girl Scouts of Montana and Wyoming.",WY.01-29-2025,206,Reference
Maggie Dahn,00:23:14.360 --> 00:23:15.040,Okay.,WY.01-29-2025,207,Reference
Emily Vercoe,00:23:15.310 --> 00:23:31.379,"They are not doing the stem programming that they did last year. So we'll probably just leave them as a blank, for right now until we can lower them in big brothers, big sisters. It's kind of a consistent light touch year round. Their directors on our board of directors.",WY.01-29-2025,208,Reference
"Kate, WYAA",00:23:31.380 --> 00:23:31.880,Sure.,WY.01-29-2025,209,Reference
Emily Vercoe,00:23:32.190 --> 00:23:35.449,"Their program is across the park from my house, so I run into them often.",WY.01-29-2025,210,Reference
Emily Vercoe,00:23:39.812 --> 00:23:46.259,"And I'm assuming that we'll have. We have support from them, but we often get fellows from them as well.",WY.01-29-2025,211,Coding
Emily Vercoe,00:23:49.321 --> 00:23:56.620,"Let's see, cohort one are. Let's see, where did I skip businesses to? Rev.",WY.01-29-2025,212,Coding
Emily Vercoe,00:23:59.420 --> 00:24:08.720,"This we have been in touch with the revolutions around the youth voice, destination, postcard activity.",WY.01-29-2025,213,Coding
Emily Vercoe,00:24:10.510 --> 00:24:15.350,So they're the consulting firm that's working with the State on the student centered learning initiative.,WY.01-29-2025,214,Coding
Emily Vercoe,00:24:16.110 --> 00:24:19.452,And our piece is offering a,WY.01-29-2025,215,Coding
