Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Michelle Sullivan,00:18:47.410 --> 00:18:59.139,"And so it was funny. I I just finished reading it, so I haven't. But but there were some specific things that I were like, oh, okay, well, like, here's some. Here are the 4 things that we know with peer.",WY.12-12-2024,141,Reference
Michelle Sullivan,00:18:59.520 --> 00:19:12.517,"peer, learn peer to peer or near peer mentors that we know are really that we need to be intentional about putting in place. And so I think that the whole getting started piece",WY.12-12-2024,142,Reference
Michelle Sullivan,00:19:14.490 --> 00:19:27.439,would be great. And then I'll just add that one of the things we talked about with the Boys and Girls Club as an example is by having these 2 pilots into communities where we're beginning to,WY.12-12-2024,143,Reference
Michelle Sullivan,00:19:27.760 --> 00:19:33.620,learn about youth led near pyram networks.,WY.12-12-2024,144,Reference
Michelle Sullivan,00:19:34.320 --> 00:19:41.630,How do we glean the lessons from that that we then are able to share more broadly within our own network.,WY.12-12-2024,145,Reference
Michelle Sullivan,00:19:42.517 --> 00:19:49.680,About how other organizations could do that effectively based on what we've learned from those 2,WY.12-12-2024,146,Coding
Michelle Sullivan,00:19:49.740 --> 00:19:53.259,sites as an example. So,WY.12-12-2024,147,Coding
Michelle Sullivan,00:19:54.620 --> 00:19:59.959,that that's where my mind goes when I hear as you're imagining what comes next.,WY.12-12-2024,148,Coding
Michelle Sullivan,00:20:01.680 --> 00:20:05.169,So I could imagine as an example from our perspective,WY.12-12-2024,149,Coding
Michelle Sullivan,00:20:05.690 --> 00:20:21.240,"helping think about a practice brief around these pilots and the and the fellows program of you know, kind of how it worked, what, what, what were our assumptions, what were our surprises, and what do we? What are the takeaways from that in terms of",WY.12-12-2024,150,Coding
