Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Michelle Sullivan,00:19:42.517 --> 00:19:49.680,About how other organizations could do that effectively based on what we've learned from those 2,WY.12-12-2024,146,Reference
Michelle Sullivan,00:19:49.740 --> 00:19:53.259,sites as an example. So,WY.12-12-2024,147,Reference
Michelle Sullivan,00:19:54.620 --> 00:19:59.959,that that's where my mind goes when I hear as you're imagining what comes next.,WY.12-12-2024,148,Reference
Michelle Sullivan,00:20:01.680 --> 00:20:05.169,So I could imagine as an example from our perspective,WY.12-12-2024,149,Reference
Michelle Sullivan,00:20:05.690 --> 00:20:21.240,"helping think about a practice brief around these pilots and the and the fellows program of you know, kind of how it worked, what, what, what were our assumptions, what were our surprises, and what do we? What are the takeaways from that in terms of",WY.12-12-2024,150,Reference
Michelle Sullivan,00:20:21.480 --> 00:20:37.069,"helping other networks who want to create these connected learning pathways over the course of young people's development in specifically, in the context of rural communities, recognizing that that's an an equity issue around",WY.12-12-2024,151,Coding
Michelle Sullivan,00:20:37.280 --> 00:20:41.449,the dearth of availability of stem programs.,WY.12-12-2024,152,Coding
Michelle Sullivan,00:20:42.080 --> 00:20:54.390,"So that that would be the other piece. It's like, all right. How are we thinking about this through an equity lens, and in in our case I think the challenges is when you're in a rural community, you might only have a",WY.12-12-2024,153,Coding
Michelle Sullivan,00:20:55.240 --> 00:20:59.910,have a day long. Stem fest in at the Community college,WY.12-12-2024,154,Coding
Michelle Sullivan,00:21:01.550 --> 00:21:09.472,"3 h away. That might be your only opportunity. And, anyway, so that's",WY.12-12-2024,155,Coding
