Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Seth Corrigan,00:06:50.340 --> 00:06:55.580,"if you, if you follow our youth and our programs over time, what you'll see",WY.12-12-2024,51,Reference
Seth Corrigan,00:06:55.600 --> 00:07:02.219,is that we end up with more youth enrolling in stem programs the 1st time.,WY.12-12-2024,52,Reference
Seth Corrigan,00:07:03.350 --> 00:07:08.210,and we end up with youth who are doing 2 things.,WY.12-12-2024,53,Reference
Seth Corrigan,00:07:08.580 --> 00:07:17.670,"exploring their interest in stem by re-enrolling in stem programs, in different areas or topics, or and or",WY.12-12-2024,54,Reference
Seth Corrigan,00:07:17.800 --> 00:07:24.799,"enrolling in similar stem topics in subsequent terms, to deepen their understanding.",WY.12-12-2024,55,Reference
Seth Corrigan,00:07:26.350 --> 00:07:35.520,So from our interactions with folks. We thought that could be a helpful argument to be making,WY.12-12-2024,56,Coding
Seth Corrigan,00:07:35.950 --> 00:07:40.400,"from our standpoint, from the ecological standpoint for learning.",WY.12-12-2024,57,Coding
Seth Corrigan,00:07:41.170 --> 00:07:47.939,That's 1 of the strategies that we're trying to investigate with folks to see if that's really,WY.12-12-2024,58,Coding
Seth Corrigan,00:07:49.570 --> 00:07:51.690,benefiting students in the long run,WY.12-12-2024,59,Coding
Seth Corrigan,00:07:55.100 --> 00:08:01.230,we get it. It's really tough data to collect for you.,WY.12-12-2024,60,Coding
