Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Michelle Sullivan,00:38:52.440 --> 00:39:05.940,"I well, I think it's also it's it is really the messiness of research and practice, you know, really trying to to integrate those things, and we know that is really the place worth it doesn't. It doesn't happen in learning very much. And so",WY.12-12-2024,296,Reference
Michelle Sullivan,00:39:06.200 --> 00:39:10.022,I'm I'm very grateful and appreciative.,WY.12-12-2024,297,Reference
Michelle Sullivan,00:39:10.820 --> 00:39:17.230,and just want want to make sure we're we're getting you what you need to to do that. So.,WY.12-12-2024,298,Reference
Michelle Sullivan,00:39:25.480 --> 00:39:35.239,"Emily, do you have any? Oh, actually, I do have one other thing sorry just to jump in. If there were any way of finding that tool that the Carnegie Foundation funded",WY.12-12-2024,299,Reference
Michelle Sullivan,00:39:35.320 --> 00:39:37.640,about a network health,WY.12-12-2024,300,Reference
Michelle Sullivan,00:39:38.430 --> 00:39:46.659,measure. I would love that. And and it's it's referenced in in your paper. But I wasn't able to find it. Just,WY.12-12-2024,301,Coding
Michelle Sullivan,00:39:46.680 --> 00:39:48.560,easily online. So I just,WY.12-12-2024,302,Coding
Michelle Sullivan,00:39:48.910 --> 00:39:54.010,I. I can't go back also to your references and see if it's there as well. But.,WY.12-12-2024,303,Coding
Seth Corrigan,00:39:56.640 --> 00:39:58.579,"Yeah, we can take a look at it. Michelle.",WY.12-12-2024,304,Coding
Maggie Dahn,00:39:59.130 --> 00:39:59.920,Great.,WY.12-12-2024,305,Coding
