Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Emily Vercoe,00:40:30.680 --> 00:40:31.980,information,WY.12-12-2024,311,Reference
Emily Vercoe,00:40:32.050 --> 00:40:43.419,"helps me understand what what's interesting to share to you, and what's interesting for us, too, but help to help make sense of those day to day, things that we might be in it and not noticing",WY.12-12-2024,312,Reference
Emily Vercoe,00:40:44.157 --> 00:41:05.309,"is tremendous. It's just nice to know that there's somebody else that's checking and finding something curious about that. And I think you know, we tend to take for granted some of the bits and pieces and doing the work that we're doing. So I appreciate the chance to really kind of hone in look really deep, and then come back to that 30,000 foot level that says, Oh, maybe there are trends we're missing. So I appreciate that a lot.",WY.12-12-2024,313,Reference
Maggie Dahn,00:41:10.160 --> 00:41:11.559,I shared a link.,WY.12-12-2024,314,Reference
Maggie Dahn,00:41:11.960 --> 00:41:16.080,"Thanks so much, Emily. I shared a link, Michelle. I'm not sure if that is",WY.12-12-2024,315,Reference
Maggie Dahn,00:41:16.440 --> 00:41:26.270,"relevant, or if that's just like their basic website. I, I haven't dug into it. I need to look back sometimes in those review papers, you reference so many. I mean, it's.",WY.12-12-2024,316,Coding
Michelle Sullivan,00:41:26.270 --> 00:41:28.230,It was like 5 preferences.,WY.12-12-2024,317,Coding
Michelle Sullivan,00:41:28.670 --> 00:41:42.870,"Yeah, that's like the nature of those things which is amazing because it would like doing that work. Now, we just keep going back to that because it has so much, and it's not, you know, completely comprehensive. But it is a lot of the pieces that we're drawing from so.",WY.12-12-2024,318,Coding
Maggie Dahn,00:41:43.500 --> 00:41:49.549,"Sorry. It's not a tip top of mind at the moment, but maybe that maybe that link might be helpful.",WY.12-12-2024,319,Coding
Michelle Sullivan,00:41:50.790 --> 00:41:53.469,It looks like it might be so. Thank you very much.,WY.12-12-2024,320,Coding
