Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Seth Corrigan,00:30:54.850 --> 00:30:59.885,Thank you all for being so thoughtful about this work. It just makes things so much,WY.12-12-2024,236,Reference
Seth Corrigan,00:31:00.420 --> 00:31:02.080,"nicer for us, too.",WY.12-12-2024,237,Reference
Seth Corrigan,00:31:02.660 --> 00:31:05.529,"One thing to maybe think about is, you",WY.12-12-2024,238,Reference
Seth Corrigan,00:31:05.570 --> 00:31:08.820,"look, the sheet is verbs and gerunds.",WY.12-12-2024,239,Reference
Seth Corrigan,00:31:10.790 --> 00:31:21.000,"So you, as an example, row 16 implementation and discussions.",WY.12-12-2024,240,Reference
Seth Corrigan,00:31:21.810 --> 00:31:31.079,"So from our vantage point, I think other organizations would benefit from understanding a bit more about",WY.12-12-2024,241,Coding
Seth Corrigan,00:31:31.560 --> 00:31:37.190,what aspects of implementation at this stage were important for you all.,WY.12-12-2024,242,Coding
Seth Corrigan,00:31:37.850 --> 00:31:42.759,"And what discussions got you there, you know, if that makes sense.",WY.12-12-2024,243,Coding
Seth Corrigan,00:31:44.560 --> 00:31:48.079,You know. Likewise down the column where you see,WY.12-12-2024,244,Coding
Seth Corrigan,00:31:48.490 --> 00:31:53.899,"verbs or gerunds that are are kind of hiding, or can be unpacked.",WY.12-12-2024,245,Coding
