Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Emily,00:32:11.520 --> 00:32:19.190,"Yeah, I've reached I've reached. I've reached out to our regional director. Her name is Amy Iddings.",WY.11-11-2024,286,Reference
Emily,00:32:19.510 --> 00:32:29.149,"and I think we're still trying to figure out what that fit looks like with Girl Scouts across the State in Wyoming and Montana. Structurally, I think we've",WY.11-11-2024,287,Reference
Emily,00:32:30.220 --> 00:32:39.429,we are trying to find find a way to collaborate that's in both of our best interests.,WY.11-11-2024,288,Reference
Michelle Sullivan,00:32:41.720 --> 00:32:48.279,"And again, just thinking about this for the benefit of the larger kind of thinking about the research and lessons learned",WY.11-11-2024,289,Reference
Michelle Sullivan,00:32:49.370 --> 00:32:58.340,"organizations that have a strong identity and culture. Largely, then they tend largely to be national in Scope.",WY.11-11-2024,290,Reference
Michelle Sullivan,00:32:58.640 --> 00:33:01.500,"Girl Scouts, 4 H.",WY.11-11-2024,291,Coding
Michelle Sullivan,00:33:01.820 --> 00:33:04.170,Boys and girls clubs.,WY.11-11-2024,292,Coding
Michelle Sullivan,00:33:06.400 --> 00:33:11.040,"They, those kinds of networks and organizations",WY.11-11-2024,293,Coding
Michelle Sullivan,00:33:11.340 --> 00:33:26.579,"are tend to be a little bit more challenging to collaborate with and figure out how we link because they have their own infrastructure, and they also have their own interests in fundraising, so they often see",WY.11-11-2024,294,Coding
Michelle Sullivan,00:33:26.940 --> 00:33:32.290,"an intermediate intermediary like us, as somewhat of of a.",WY.11-11-2024,295,Coding
