Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Seth Corrigan,00:38:11.020 --> 00:38:13.589,where people are competing for the same students.,WY.11-11-2024,336,Reference
Seth Corrigan,00:38:13.810 --> 00:38:20.159,But I don't think in any of our conversations. We've accounted for the control or dilution ideas.,WY.11-11-2024,337,Reference
Emily,00:38:20.930 --> 00:38:21.340,And so.,WY.11-11-2024,338,Reference
Seth Corrigan,00:38:21.340 --> 00:38:25.739,That's really helpful. So that's another part of the puzzle that maybe has to be accounted for.,WY.11-11-2024,339,Reference
Michelle Sullivan,00:38:26.820 --> 00:38:41.069,"Yeah. And I wouldn't say, like in our case, I don't know that we have context. I think it may be a difference in in kind of rural communities. There's not necessarily a competition for students. It's it's, in fact, the opposite where you have",WY.11-11-2024,340,Reference
Michelle Sullivan,00:38:41.190 --> 00:38:52.089,"places like the Boys and Girls Club, who are the only game in town. And as and they can't take all those kids. So you have, then kids going to the library who have nowhere else to go.",WY.11-11-2024,341,Coding
Michelle Sullivan,00:38:53.386 --> 00:38:58.170,"So I think, like the idea of, say, this",WY.11-11-2024,342,Coding
Michelle Sullivan,00:38:58.220 --> 00:39:03.180,High School High School fellows program in in the Bighorn Basin is to,WY.11-11-2024,343,Coding
Michelle Sullivan,00:39:03.210 --> 00:39:08.079,grow the human capacity that's available to then support more kids,WY.11-11-2024,344,Coding
Michelle Sullivan,00:39:08.350 --> 00:39:13.740,for the because of the lack of human capacity and and opportunity for those kids.,WY.11-11-2024,345,Coding
