Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Emily,00:18:51.540 --> 00:18:57.679,"I am struggling, I think, a little bit to figure out how far back in space or time is helpful to go.",WY.11-11-2024,161,Reference
Emily,00:18:59.460 --> 00:19:05.246,"Do you want to, you know? Put some parameters on this. Is that helpful?",WY.11-11-2024,162,Reference
Maggie Dahn,00:19:06.787 --> 00:19:19.952,"I'm thinking, and let me know if this isn't what you mean. But I'm thinking, just, you know, over the last couple of months since the upstart of this particular project. How much you know. Contact over the last",WY.11-11-2024,163,Reference
Maggie Dahn,00:19:20.380 --> 00:19:22.999,month and a half or 2 is,WY.11-11-2024,164,Reference
Maggie Dahn,00:19:23.040 --> 00:19:32.369,"was there with each of these groups, and then we can, you know, maybe, talk separately about, like some of the the deeper the history, the longer history before then.",WY.11-11-2024,165,Reference
Emily,00:19:32.830 --> 00:19:33.660,Okay.,WY.11-11-2024,166,Coding
Seth Corrigan,00:19:33.660 --> 00:19:38.850,"Yeah, and sorry if I confuse things. I I thought that cohort one and cohort 2 were were current.",WY.11-11-2024,167,Coding
Seth Corrigan,00:19:38.960 --> 00:19:41.580,but it sounds like they're past. They're no longer.,WY.11-11-2024,168,Coding
Emily,00:19:42.300 --> 00:19:45.899,"That's correct. We still have connection and communication with them, though.",WY.11-11-2024,169,Coding
Seth Corrigan,00:19:46.280 --> 00:19:47.140,Okay.,WY.11-11-2024,170,Coding
