Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Maggie Dahn,00:05:23.880 --> 00:05:26.280,here we go. Reshare.,WY.11-11-2024,46,Reference
Maggie Dahn,00:05:31.830 --> 00:05:51.259,Okay? And you'll see here. Sorry I just had to open it up that we have what we'd like to do today is to place each of those collaborators in one of these larger categories. Maybe name some of the people that are connected to that organization or group,WY.11-11-2024,47,Reference
Maggie Dahn,00:05:51.950 --> 00:05:57.837,"think of, consider the role or the the function or the aim of that group?",WY.11-11-2024,48,Reference
Maggie Dahn,00:05:58.290 --> 00:06:07.830,"column, e, you'll see it's asking, are there? Are they working with any other organizations for this project? So not just maybe who you're working with directly. But do they have",WY.11-11-2024,49,Reference
Maggie Dahn,00:06:07.850 --> 00:06:13.680,"clusters or additional connections that they're making? And then, as time allows",WY.11-11-2024,50,Reference
Maggie Dahn,00:06:14.200 --> 00:06:24.459,in column F. What we're hoping to do every month that we meet together is to specify the level of contact that has been made,WY.11-11-2024,51,Coding
Maggie Dahn,00:06:24.870 --> 00:06:43.560,"between your group and their group over the last, you know, month, or we have it by month here, or clusters of month. But it doesn't need to be artificial, like. If you've if you've talked to them in November since then. That's fine as well if you talk to them yesterday. So any point from our last meeting, whether or not",WY.11-11-2024,52,Coding
Maggie Dahn,00:06:43.560 --> 00:07:07.159,"you didn't have any contact, which is very normal, maybe like a light form of contact, you know, sending emails or some like light exchange, and then maybe more contact. So forms of collaboration and coordination, those types of things. So we're hoping to specify that level and also name the purpose outcomes and exchanges of resources during",WY.11-11-2024,53,Coding
Maggie Dahn,00:07:07.160 --> 00:07:08.819,those types of contact.,WY.11-11-2024,54,Coding
Maggie Dahn,00:07:09.170 --> 00:07:34.659,"So what we're hoping to. Sorry just for this over sorry for the technical difficulties. And in this orientation this overview of the sheet. But what we're hoping to do today, then, is to take those groups that we named and kind of work through this together. And then, in subsequent months, we imagine this becoming a little bit more routine and quick for us to be to be checking in on levels of collaboration.",WY.11-11-2024,55,Coding
