Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Michelle Sullivan,00:20:13.060 --> 00:20:15.119,and then cohort 2,WY.11-11-2024,176,Reference
Michelle Sullivan,00:20:15.550 --> 00:20:27.210,"started in May of this last year, and essentially completed their experience in August, but still have some connection to us as well through how they're informing",WY.11-11-2024,177,Reference
Michelle Sullivan,00:20:27.370 --> 00:20:32.539,some of the high school fellows work and how we think about going forward. So,WY.11-11-2024,178,Reference
Michelle Sullivan,00:20:33.160 --> 00:20:39.189,"there the the connection or touch that we have with them now is going to be different, but it's",WY.11-11-2024,179,Reference
Michelle Sullivan,00:20:39.200 --> 00:20:46.650,"it may inform, kind of thinking about networks as they extend over time. I guess",WY.11-11-2024,180,Reference
Michelle Sullivan,00:20:49.740 --> 00:20:52.000,"I don't know if that makes any sense, but.",WY.11-11-2024,181,Coding
Seth Corrigan,00:20:53.210 --> 00:21:00.099,"Yeah. Well, I mean, if if we want to keep them in there, I think it's totally fine, and we can see if later on. Folks want to drop them or not.",WY.11-11-2024,182,Coding
Maggie Dahn,00:21:00.690 --> 00:21:01.220,Yeah.,WY.11-11-2024,183,Coding
Maggie Dahn,00:21:01.650 --> 00:21:22.620,"And if it just is most of the way through, we can leave it there. And if it's no contact, no contact, no contact. That's fine and perfectly reasonable expectation that any of these groups there will be like contact with them every month. Even there might just not be anything to say just more of a way of reflecting and tracking the types of efforts that are being made month to month",WY.11-11-2024,184,Coding
Maggie Dahn,00:21:23.710 --> 00:21:25.640,as part of the goal here.,WY.11-11-2024,185,Coding
