Speaker,Timestamp,Utterance,File Origin,Original Row,Segment Type
Michelle Sullivan,00:25:13.210 --> 00:25:17.900,"And then bighorn basin 21 Cclc. Do you, wanna Emily?",WY.11-11-2024,221,Reference
Emily,00:25:19.830 --> 00:25:26.050,So the bighorn basin one and 2 that is kind of the same,WY.11-11-2024,222,Reference
Emily,00:25:26.680 --> 00:25:41.089,"entity. And it's the 21st Century Learning Center Boost program is what their after school program is called for the 2 districts together, and those are the young people that are participating in this high school fellows. Pilot.",WY.11-11-2024,223,Reference
Michelle Sullivan,00:25:44.260 --> 00:25:47.430,"I put it under after school programs. Yeah, just to.",WY.11-11-2024,224,Reference
Maggie Dahn,00:25:48.740 --> 00:25:49.540,Great. Thank you.,WY.11-11-2024,225,Reference
Emily,00:25:49.540 --> 00:25:53.870,And they have a connection to the district. But we're our,WY.11-11-2024,226,Coding
Emily,00:25:53.900 --> 00:25:57.170,for our intents and purposes. We're working with the after school programmer.,WY.11-11-2024,227,Coding
Maggie Dahn,00:26:01.570 --> 00:26:05.149,And was there. There! I'm sorry that what there was,WY.11-11-2024,228,Coding
Maggie Dahn,00:26:05.380 --> 00:26:08.979,more contact there with that with those over the past 2 months.,WY.11-11-2024,229,Coding
Emily,00:26:09.230 --> 00:26:13.759,"Yes, so planning for the High school pilot.",WY.11-11-2024,230,Coding
